location,zone,tank_id,tank_id_raw,date,period,dissolved_oxygen,temperature,ph,ammonia,nitrate,nitrite,remarks
Block L,Block L,14,14,2025-07-18,afternoon,5.25,29.3,,,,,
Block L,Block L,14,14,2025-07-18,morning,5.15,28.3,,,,,
Block L,Block L,14,14,2025-07-21,afternoon,6.12,29.1,,,,,
Block L,Block L,14,14,2025-07-21,morning,6.72,28.0,,,,,
Block L,Block L,14,14,2025-07-22,afternoon,5.59,28.8,,,,,
Block L,Block L,14,14,2025-07-23,afternoon,4.96,32.0,,,,,
Block L,Block L,14,14,2025-07-23,morning,6.5,27.4,,,,,
Block L,Block L,14,14,2025-07-24,afternoon,8.06,29.2,,,,,
Block L,Block L,14,14,2025-07-24,morning,8.19,27.9,,,,,
Block L,Block L,14,14,2025-07-25,afternoon,8.31,29.7,,,,,
Block L,Block L,14,14,2025-07-28,afternoon,6.16,31.6,,,,,
Block L,Block L,14,14,2025-07-28,morning,6.69,27.9,,,,,
Block L,Block L,14,14,2025-07-29,afternoon,5.87,30.1,,,,,
Block L,Block L,14,14,2025-07-29,morning,6.06,29.2,,,,,
Block L,Block L,14,14,2025-07-30,afternoon,4.75,29.3,,,,,
Block L,Block L,15,15,2025-07-02,afternoon,7.02,29.1,,,,,
Block L,Block L,15,15,2025-07-03,morning,7.3,27.0,,,,,
Block L,Block L,15,15,2025-07-04,afternoon,6.47,28.5,,,,,
Block L,Block L,15,15,2025-07-04,morning,7.05,27.0,,,,,
Block L,Block L,15,15,2025-07-08,afternoon,6.87,27.9,,,,,
Block L,Block L,15,15,2025-07-10,afternoon,6.78,27.6,,,,,
Block L,Block L,15,15,2025-07-10,morning,7.28,27.5,,,,,
Block L,Block L,15,15,2025-07-11,afternoon,6.3,30.9,,,,,
Block L,Block L,15,15,2025-07-15,afternoon,5.72,28.9,,,,,
Block L,Block L,15,15,2025-07-15,morning,5.46,27.8,,,,,
Block L,Block L,15,15,2025-07-16,afternoon,5.97,28.8,,,,,
Block L,Block L,15,15,2025-07-17,afternoon,5.88,29.7,,,,,
Block L,Block L,15,15,2025-07-17,morning,5.82,28.2,,,,,
Block L,Block L,15,15,2025-07-18,afternoon,5.53,29.5,,,,,
Block L,Block L,15,15,2025-07-18,morning,5.24,28.4,,,,,
Block L,Block L,15,15,2025-07-21,afternoon,6.22,29.3,,,,,
Block L,Block L,15,15,2025-07-21,morning,6.46,27.9,,,,,
Block L,Block L,15,15,2025-07-22,afternoon,5.61,28.8,,,,,
Block L,Block L,15,15,2025-07-23,afternoon,4.76,32.0,,,,,
Block L,Block L,15,15,2025-07-23,morning,6.6,27.2,,,,,
Block L,Block L,15,15,2025-07-24,afternoon,8.42,29.3,,,,,
Block L,Block L,15,15,2025-07-24,morning,8.34,27.8,,,,,
Block L,Block L,15,15,2025-07-25,afternoon,9.04,29.8,,,,,
Block L,Block L,15,15,2025-07-28,afternoon,5.98,32.3,,,,,
Block L,Block L,15,15,2025-07-28,morning,6.74,27.8,7.13,8.5,,,
Block L,Block L,15,15,2025-07-29,afternoon,5.79,30.3,,,,,
Block L,Block L,15,15,2025-07-29,morning,6.03,29.4,,,,,
Block L,Block L,15,15,2025-07-30,afternoon,6.66,29.2,,,,,
Block L,Block L,16,16,2025-07-08,afternoon,6.53,29.2,,,,,
Block L,Block L,16,16,2025-07-10,afternoon,6.91,27.8,,,,,
Block L,Block L,16,16,2025-07-10,morning,6.83,27.6,,,,,
Block L,Block L,16,16,2025-07-11,afternoon,6.35,28.5,,,,,
Block L,Block L,16,16,2025-07-11,morning,6.54,27.1,,,,,
Block L,Block L,16,16,2025-07-15,afternoon,6.27,28.6,,,,,
Block L,Block L,16,16,2025-07-15,morning,6.1,27.5,,,,,
Block L,Block L,16,16,2025-07-16,afternoon,6.18,28.4,,,,,
Block L,Block L,16,16,2025-07-17,afternoon,5.83,29.2,,,,,
Block L,Block L,16,16,2025-07-17,morning,5.95,27.8,,,,,
Block L,Block L,16,16,2025-07-18,afternoon,5.52,29.4,,,,,
Block L,Block L,16,16,2025-07-18,morning,5.73,28.1,,,,,
Block L,Block L,16,16,2025-07-21,afternoon,6.06,29.3,,,,,
Block L,Block L,16,16,2025-07-21,morning,6.75,27.8,,,,,
Block L,Block L,16,16,2025-07-22,afternoon,5.51,28.8,,,,,
Block L,Block L,16,16,2025-07-23,afternoon,5.44,32.0,,,,,
Block L,Block L,16,16,2025-07-23,morning,6.79,27.0,,,,,
Block L,Block L,16,16,2025-07-24,afternoon,8.13,29.7,,,,,
Block L,Block L,16,16,2025-07-24,morning,9.29,28.3,,,,,
Block L,Block L,16,16,2025-07-25,afternoon,8.89,29.7,,,,,
Block L,Block L,16,16,2025-07-28,afternoon,6.36,29.4,,,,,
Block L,Block L,16,16,2025-07-28,morning,6.41,27.7,,,,,
Block L,Block L,16,16,2025-07-29,afternoon,6.19,29.6,,,,,
Block L,Block L,16,16,2025-07-29,morning,6.28,28.4,,,,,
Block L,Block L,16,16,2025-07-30,afternoon,5.78,29.7,,,,,
Block L,Block L,17,17,2025-07-01,afternoon,6.57,29.4,,,,,
Block L,Block L,17,17,2025-07-01,morning,7.23,27.6,,,,,
Block L,Block L,17,17,2025-07-04,afternoon,5.96,28.6,,,,,
Block L,Block L,17,17,2025-07-08,afternoon,6.4,28.0,,,,,
Block L,Block L,17,17,2025-07-10,afternoon,6.42,28.3,,,,,
Block L,Block L,17,17,2025-07-10,morning,6.64,28.3,,,,,
Block L,Block L,17,17,2025-07-11,afternoon,6.26,30.5,,,,,
Block L,Block L,17,17,2025-07-11,morning,6.94,29.4,,,,,
Block L,Block L,17,17,2025-07-15,afternoon,6.22,28.8,,,,,
Block L,Block L,17,17,2025-07-15,morning,6.73,27.6,,,,,
Block L,Block L,17,17,2025-07-16,afternoon,6.51,28.6,,,,,
Block L,Block L,17,17,2025-07-17,afternoon,5.72,29.7,,,,,
Block L,Block L,17,17,2025-07-17,morning,6.03,28.9,,,,,
Block L,Block L,17,17,2025-07-18,afternoon,5.68,29.4,,,,,
Block L,Block L,17,17,2025-07-18,morning,6.0,28.3,,,,,
Block L,Block L,17,17,2025-07-21,afternoon,6.48,28.9,,,,,
Block L,Block L,17,17,2025-07-21,morning,6.83,27.6,,,,,
Block L,Block L,17,17,2025-07-22,afternoon,5.31,28.6,,,,,
Block L,Block L,17,17,2025-07-23,afternoon,4.19,32.0,,,,,
Block L,Block L,17,17,2025-07-23,morning,5.71,27.3,,,,,
Block L,Block L,17,17,2025-07-24,afternoon,8.7,29.1,,,,,
Block L,Block L,17,17,2025-07-24,morning,9.81,27.7,,,,,
Block L,Block L,17,17,2025-07-25,afternoon,9.48,30.1,,,,,
Block L,Block L,17,17,2025-07-28,afternoon,6.69,29.3,,,,,
Block L,Block L,17,17,2025-07-28,morning,6.89,27.7,7.1,1.95,,,
Block L,Block L,17,17,2025-07-29,afternoon,5.44,29.4,,,,,
Block L,Block L,17,17,2025-07-29,morning,5.83,28.3,,,,,
Block L,Block L,17,17,2025-07-30,afternoon,6.75,29.6,,,,,
Block L,Block L,18,18,2025-07-01,afternoon,6.73,28.9,,,,,
Block L,Block L,18,18,2025-07-01,morning,7.26,27.7,6.78,1.0,2.3,0.074,
Block L,Block L,18,18,2025-07-02,afternoon,6.93,28.4,,,,,
Block L,Block L,18,18,2025-07-02,morning,5.12,28.1,,,,,
Block L,Block L,18,18,2025-07-03,morning,6.9,26.8,,,,,
Block L,Block L,18,18,2025-07-04,afternoon,7.04,28.3,,,,,
Block L,Block L,18,18,2025-07-04,morning,7.27,27.0,6.89,2.46,3.1,0.62,
Block L,Block L,18,18,2025-07-08,afternoon,6.92,28.0,,,,,
Block L,Block L,18,18,2025-07-10,afternoon,6.82,27.8,,,,,
Block L,Block L,18,18,2025-07-10,morning,6.89,27.7,,,,,
Block L,Block L,18,18,2025-07-11,afternoon,6.06,30.7,,,,,
Block L,Block L,18,18,2025-07-11,morning,5.8,30.1,,,,,
Block L,Block L,18,18,2025-07-15,afternoon,6.35,28.6,,,,,
Block L,Block L,18,18,2025-07-15,morning,6.6,27.5,,,,,
Block L,Block L,18,18,2025-07-16,afternoon,6.86,28.4,,,,,
Block L,Block L,18,18,2025-07-17,afternoon,6.46,29.0,,,,,
Block L,Block L,18,18,2025-07-17,morning,6.93,27.7,,,,,
Block L,Block L,18,18,2025-07-18,afternoon,6.69,29.2,,,,,
Block L,Block L,18,18,2025-07-18,morning,6.62,28.1,,,,,
Block L,Block L,18,18,2025-07-21,afternoon,6.68,29.0,,,,,
Block L,Block L,18,18,2025-07-21,morning,6.79,27.7,,,,,
Block L,Block L,18,18,2025-07-22,afternoon,6.35,28.8,,,,,
Block L,Block L,18,18,2025-07-23,afternoon,4.7,31.9,,,,,
Block L,Block L,18,18,2025-07-23,morning,5.32,27.0,,,,,
Block L,Block L,18,18,2025-07-24,afternoon,9.0,29.6,,,,,
Block L,Block L,18,18,2025-07-24,morning,9.24,28.3,,,,,
Block L,Block L,18,18,2025-07-25,afternoon,9.22,29.6,,,,,
Block L,Block L,18,18,2025-07-28,afternoon,6.7,29.3,,,,,
Block L,Block L,18,18,2025-07-28,morning,6.32,27.6,,,,,
Block L,Block L,18,18,2025-07-29,afternoon,6.71,29.6,,,,,
Block L,Block L,18,18,2025-07-29,morning,6.52,28.1,,,,,
Block L,Block L,18,18,2025-07-30,afternoon,5.44,29.2,,,,,
Block L,Block L,19,19,2025-07-01,afternoon,6.72,29.5,,,,,
Block L,Block L,19,19,2025-07-01,morning,6.66,28.3,,,,,
Block L,Block L,19,19,2025-07-02,afternoon,6.54,28.8,,,,,
Block L,Block L,19,19,2025-07-02,morning,6.76,28.2,,,,,
Block L,Block L,19,19,2025-07-03,morning,7.13,27.2,,,,,
Block L,Block L,19,19,2025-07-04,afternoon,6.86,28.7,,,,,
Block L,Block L,19,19,2025-07-04,morning,7.09,27.4,,,,,
Block L,Block L,19,19,2025-07-07,morning,,,6.42,2.27,6.0,1.3,
Block L,Block L,19,19,2025-07-08,afternoon,6.6,28.5,,,,,
Block L,Block L,19,19,2025-07-10,afternoon,7.17,28.3,,,,,
Block L,Block L,19,19,2025-07-10,morning,7.23,28.2,,,,,
Block L,Block L,19,19,2025-07-11,afternoon,7.12,29.2,,,,,
Block L,Block L,19,19,2025-07-11,morning,7.52,27.0,6.7,10.94,1.4,0.087,
Block L,Block L,19,19,2025-07-15,afternoon,6.71,29.3,,,,,
Block L,Block L,19,19,2025-07-15,morning,6.71,27.7,,,,,
Block L,Block L,19,19,2025-07-16,afternoon,7.38,29.0,,,,,
Block L,Block L,19,19,2025-07-17,afternoon,6.37,29.8,,,,,
Block L,Block L,19,19,2025-07-17,morning,6.18,28.2,,,,,
Block L,Block L,19,19,2025-07-18,afternoon,6.12,30.1,,,,,
Block L,Block L,19,19,2025-07-18,morning,6.0,28.6,,,,,
Block L,Block L,19,19,2025-07-21,afternoon,7.01,26.7,,,,,
Block L,Block L,19,19,2025-07-21,morning,7.06,27.9,,,,,
Block L,Block L,19,19,2025-07-22,afternoon,6.13,29.2,,,,,
Block L,Block L,19,19,2025-07-23,afternoon,5.55,31.9,,,,,
Block L,Block L,19,19,2025-07-23,morning,6.33,27.1,,,,,
Block L,Block L,19,19,2025-07-24,afternoon,8.75,30.1,,,,,
Block L,Block L,19,19,2025-07-24,morning,8.97,28.7,,,,,
Block L,Block L,19,19,2025-07-25,afternoon,8.07,30.3,,,,,
Block L,Block L,19,19,2025-07-28,afternoon,6.81,29.8,,,,,
Block L,Block L,19,19,2025-07-28,morning,6.27,28.1,,,,,
Block L,Block L,19,19,2025-07-29,afternoon,6.66,30.2,,,,,
Block L,Block L,19,19,2025-07-29,morning,6.54,28.6,,,,,
Block L,Block L,19,19,2025-07-30,afternoon,6.96,29.7,,,,,
Fish Tank 1,Fish Tanks,1,1,2025-07-01,morning,3.32,28.6,6.92,7.0,6.8,1.29,
Fish Tank 1,Fish Tanks,1,1,2025-07-02,morning,4.7,28.5,,,,,
Fish Tank 1,Fish Tanks,1,1,2025-07-03,morning,5.96,27.9,,,,,
Fish Tank 1,Fish Tanks,1,1,2025-07-04,morning,6.22,28.1,7.38,4.1,,0.166,
Fish Tank 1,Fish Tanks,1,1,2025-07-07,morning,5.78,29.0,,,,,
Fish Tank 1,Fish Tanks,2,2,2025-07-01,afternoon,2.42,30.6,,,,,
Fish Tank 1,Fish Tanks,2,2,2025-07-01,morning,3.08,28.6,,,,,
Fish Tank 1,Fish Tanks,2,2,2025-07-02,afternoon,3.1,31.5,,,,,
Fish Tank 1,Fish Tanks,2,2,2025-07-02,morning,3.96,28.6,,,,,
Fish Tank 1,Fish Tanks,2,2,2025-07-03,morning,5.79,27.8,,,,,
Fish Tank 1,Fish Tanks,2,2,2025-07-04,afternoon,3.98,29.7,,,,,
Fish Tank 1,Fish Tanks,2,2,2025-07-04,morning,6.04,27.9,,,,,
Fish Tank 1,Fish Tanks,2,2,2025-07-07,morning,5.49,29.0,,,,,
Fish Tank 1,Fish Tanks,5,5,2025-07-01,afternoon,3.84,29.7,,,,,
Fish Tank 1,Fish Tanks,5,5,2025-07-01,morning,4.51,28.3,,,,,
Fish Tank 1,Fish Tanks,5,5,2025-07-02,afternoon,4.31,31.3,,,,,
Fish Tank 1,Fish Tanks,5,5,2025-07-02,morning,5.33,28.3,,,,,
Fish Tank 1,Fish Tanks,5,5,2025-07-03,morning,5.48,27.9,,,,,
Fish Tank 1,Fish Tanks,5,5,2025-07-04,afternoon,3.95,29.4,,,,,
Fish Tank 1,Fish Tanks,5,5,2025-07-04,morning,5.89,27.9,,,,,
Fish Tank 1,Fish Tanks,5,5,2025-07-07,morning,5.41,28.8,7.74,8.3,5.5,1.53,
Fish Tank 1,Fish Tanks,7,7,2025-07-01,afternoon,3.51,29.6,,,,,
Fish Tank 1,Fish Tanks,7,7,2025-07-01,morning,3.71,28.2,,,,,
Fish Tank 1,Fish Tanks,7,7,2025-07-02,afternoon,3.52,31.3,,,,,
Fish Tank 1,Fish Tanks,7,7,2025-07-02,morning,5.0,28.3,,,,,
Fish Tank 1,Fish Tanks,7,7,2025-07-03,morning,5.27,28.0,,,,,
Fish Tank 1,Fish Tanks,7,7,2025-07-04,afternoon,3.96,29.4,,,,,
Fish Tank 1,Fish Tanks,7,7,2025-07-04,morning,5.34,28.0,,,,,
Fish Tank 1,Fish Tanks,7,7,2025-07-07,morning,5.04,28.7,,,,,
Fish Tank 1,Fish Tanks,8,8,2025-07-01,afternoon,3.34,31.2,,,,,
Fish Tank 1,Fish Tanks,8,8,2025-07-01,morning,3.94,28.4,6.77,5.3,8.1,2.9,
Fish Tank 1,Fish Tanks,8,8,2025-07-02,afternoon,3.55,31.3,,,,,
Fish Tank 1,Fish Tanks,8,8,2025-07-02,morning,5.19,28.2,,,,,
Fish Tank 1,Fish Tanks,8,8,2025-07-03,morning,5.06,28.0,,,,,
Fish Tank 1,Fish Tanks,8,8,2025-07-04,afternoon,3.29,29.4,,,,,
Fish Tank 1,Fish Tanks,8,8,2025-07-04,morning,5.33,28.0,7.23,2.9,2.4,0.13,
Fish Tank 1,Fish Tanks,8,8,2025-07-07,morning,4.59,28.8,,,,,
Fish Tank 1,Fish Tanks,9,9,2025-07-01,afternoon,4.06,29.7,,,,,
Fish Tank 1,Fish Tanks,9,9,2025-07-01,morning,4.45,28.2,,,,,
Fish Tank 1,Fish Tanks,9,9,2025-07-02,afternoon,3.88,31.3,,,,,
Fish Tank 1,Fish Tanks,9,9,2025-07-02,morning,5.66,28.3,,,,,
Fish Tank 1,Fish Tanks,9,9,2025-07-03,morning,5.42,28.0,,,,,
Fish Tank 1,Fish Tanks,9,9,2025-07-04,afternoon,4.05,29.4,,,,,
Fish Tank 1,Fish Tanks,9,9,2025-07-04,morning,5.95,27.9,,,,,
Fish Tank 1,Fish Tanks,9,9,2025-07-07,morning,5.61,28.7,,,,,
Fish Tank 1,Fish Tanks,10,10,2025-07-01,afternoon,2.81,29.6,,,,,
Fish Tank 1,Fish Tanks,10,10,2025-07-01,morning,3.69,28.3,,,,,
Fish Tank 1,Fish Tanks,10,10,2025-07-02,afternoon,3.86,31.4,,,,,
Fish Tank 1,Fish Tanks,10,10,2025-07-02,morning,4.34,28.5,,,,,
Fish Tank 1,Fish Tanks,10,10,2025-07-03,morning,5.11,28.1,,,,,
Fish Tank 1,Fish Tanks,10,10,2025-07-04,afternoon,3.0,29.5,,,,,
Fish Tank 1,Fish Tanks,10,10,2025-07-04,morning,5.38,28.1,,,,,
Fish Tank 1,Fish Tanks,10,10,2025-07-07,morning,4.45,28.9,7.34,9.4,9.0,2.99,
Fish Tank 1,Fish Tanks,11,11,2025-07-01,afternoon,2.87,30.0,,,,,
Fish Tank 1,Fish Tanks,11,11,2025-07-01,morning,3.76,28.5,,,,,
Fish Tank 1,Fish Tanks,11,11,2025-07-02,afternoon,3.21,31.5,,,,,
Fish Tank 1,Fish Tanks,11,11,2025-07-02,morning,4.35,28.6,,,,,
Fish Tank 1,Fish Tanks,11,11,2025-07-03,morning,5.08,28.1,,,,,
Fish Tank 1,Fish Tanks,11,11,2025-07-04,afternoon,3.23,29.6,,,,,
Fish Tank 1,Fish Tanks,11,11,2025-07-04,morning,5.64,28.2,,,,,
Fish Tank 1,Fish Tanks,11,11,2025-07-07,morning,4.87,29.0,,,,,
Fish Tank 1,Fish Tanks,12,12,2025-07-01,afternoon,3.28,30.8,,,,,
Fish Tank 1,Fish Tanks,12,12,2025-07-01,morning,4.18,28.5,,,,,
Fish Tank 1,Fish Tanks,12,12,2025-07-02,afternoon,3.45,31.4,,,,,
Fish Tank 1,Fish Tanks,12,12,2025-07-02,morning,4.32,28.6,,,,,
Fish Tank 1,Fish Tanks,12,12,2025-07-03,morning,5.28,28.1,,,,,
Fish Tank 1,Fish Tanks,12,12,2025-07-04,afternoon,2.92,30.1,,,,,
Fish Tank 1,Fish Tanks,12,12,2025-07-04,morning,5.87,28.1,,,,,
Fish Tank 1,Fish Tanks,12,12,2025-07-07,morning,5.27,29.1,,,,,
Fish Tank 1,Fish Tanks,13,13,2025-07-01,afternoon,3.68,30.8,,,,,
Fish Tank 1,Fish Tanks,13,13,2025-07-01,morning,4.5,28.5,,,,,
Fish Tank 1,Fish Tanks,13,13,2025-07-02,afternoon,3.84,31.5,,,,,
Fish Tank 1,Fish Tanks,13,13,2025-07-02,morning,4.52,28.5,,,,,
Fish Tank 1,Fish Tanks,13,13,2025-07-03,morning,5.68,28.1,,,,,
Fish Tank 1,Fish Tanks,13,13,2025-07-04,afternoon,3.43,30.2,,,,,
Fish Tank 1,Fish Tanks,13,13,2025-07-04,morning,6.03,28.1,,,,,
Fish Tank 1,Fish Tanks,13,13,2025-07-07,morning,5.07,29.1,7.33,15.1,5.0,1.22,
Fish Tank 1,Fish Tanks,14,14,2025-07-01,afternoon,4.07,30.8,,,,,
Fish Tank 1,Fish Tanks,14,14,2025-07-01,morning,4.52,28.7,6.78,5.7,8.2,0.35,
Fish Tank 1,Fish Tanks,14,14,2025-07-02,afternoon,3.6,31.7,,,,,
Fish Tank 1,Fish Tanks,14,14,2025-07-02,morning,5.47,28.3,,,,,
Fish Tank 1,Fish Tanks,14,14,2025-07-03,morning,5.55,28.0,,,,,
Fish Tank 1,Fish Tanks,14,14,2025-07-04,afternoon,3.83,30.7,,,,,
Fish Tank 1,Fish Tanks,14,14,2025-07-04,morning,5.74,28.1,7.08,3.7,3.3,0.211,
Fish Tank 1,Fish Tanks,14,14,2025-07-07,morning,5.2,29.2,,,,,
Fish Tank 1,Fish Tanks,15,15,2025-07-01,afternoon,4.37,31.2,,,,,
Fish Tank 1,Fish Tanks,15,15,2025-07-01,morning,4.79,28.8,,,,,
Fish Tank 1,Fish Tanks,15,15,2025-07-02,afternoon,4.24,31.6,,,,,
Fish Tank 1,Fish Tanks,15,15,2025-07-02,morning,4.77,28.3,,,,,
Fish Tank 1,Fish Tanks,15,15,2025-07-03,morning,5.93,27.9,,,,,
Fish Tank 1,Fish Tanks,15,15,2025-07-04,afternoon,4.22,30.8,,,,,
Fish Tank 1,Fish Tanks,15,15,2025-07-04,morning,5.96,28.1,,,,,
Fish Tank 1,Fish Tanks,15,15,2025-07-07,morning,5.22,29.3,,,,,
Fish Tank 1,Fish Tanks,16,16,2025-07-01,afternoon,3.7,29.8,,,,,
Fish Tank 1,Fish Tanks,16,16,2025-07-01,morning,3.73,28.8,,,,,
Fish Tank 1,Fish Tanks,16,16,2025-07-02,afternoon,3.08,31.8,,,,,
Fish Tank 1,Fish Tanks,16,16,2025-07-02,morning,4.72,28.3,,,,,
Fish Tank 1,Fish Tanks,16,16,2025-07-03,morning,5.27,28.1,,,,,
Fish Tank 1,Fish Tanks,16,16,2025-07-04,afternoon,3.06,30.9,,,,,
Fish Tank 1,Fish Tanks,16,16,2025-07-04,morning,5.24,28.2,,,,,
Fish Tank 1,Fish Tanks,16,16,2025-07-07,morning,5.02,29.5,,,,,
Fish Tank 1,Fish Tanks,17,17,2025-07-01,afternoon,2.43,31.4,,,,,
Fish Tank 1,Fish Tanks,17,17,2025-07-01,morning,3.05,29.1,,,,,
Fish Tank 1,Fish Tanks,17,17,2025-07-02,afternoon,3.12,31.8,,,,,
Fish Tank 1,Fish Tanks,17,17,2025-07-02,morning,5.67,28.1,,,,,
Fish Tank 1,Fish Tanks,17,17,2025-07-03,morning,4.57,28.2,,,,,
Fish Tank 1,Fish Tanks,17,17,2025-07-04,afternoon,2.72,31.1,,,,,
Fish Tank 1,Fish Tanks,17,17,2025-07-04,morning,5.06,28.4,,,,,
Fish Tank 1,Fish Tanks,17,17,2025-07-07,morning,4.46,29.7,7.29,10.7,3.6,0.74,
Fish Tank 1,Fish Tanks,18,18,2025-07-01,afternoon,3.98,31.3,,,,,
Fish Tank 1,Fish Tanks,18,18,2025-07-01,morning,4.88,29.0,6.85,5.8,3.8,0.25,
Fish Tank 1,Fish Tanks,18,18,2025-07-02,afternoon,4.04,31.8,,,,,
Fish Tank 1,Fish Tanks,18,18,2025-07-02,morning,5.32,28.3,,,,,
Fish Tank 1,Fish Tanks,18,18,2025-07-03,morning,5.78,28.1,,,,,
Fish Tank 1,Fish Tanks,18,18,2025-07-04,afternoon,3.8,31.0,,,,,
Fish Tank 1,Fish Tanks,18,18,2025-07-04,morning,6.33,28.2,7.06,3.8,2.6,0.156,
Fish Tank 1,Fish Tanks,18,18,2025-07-07,morning,5.38,29.5,,,,,
Fish Tank 1,Fish Tanks,19,19,2025-07-01,afternoon,3.13,31.4,,,,,
Fish Tank 1,Fish Tanks,19,19,2025-07-01,morning,3.86,29.0,,,,,
Fish Tank 1,Fish Tanks,19,19,2025-07-02,afternoon,3.51,30.8,,,,,
Fish Tank 1,Fish Tanks,19,19,2025-07-02,morning,5.12,28.0,,,,,
Fish Tank 1,Fish Tanks,19,19,2025-07-03,morning,5.12,28.1,,,,,
Fish Tank 1,Fish Tanks,19,19,2025-07-04,afternoon,2.89,31.0,,,,,
Fish Tank 1,Fish Tanks,19,19,2025-07-04,morning,5.43,28.3,,,,,
Fish Tank 1,Fish Tanks,19,19,2025-07-07,morning,5.11,29.5,,,,,
Fish Tank 1,Fish Tanks,20,20,2025-07-01,afternoon,4.02,31.3,,,,,
Fish Tank 1,Fish Tanks,20,20,2025-07-01,morning,4.74,28.9,6.95,8.4,2.3,0.257,
Fish Tank 1,Fish Tanks,20,20,2025-07-02,afternoon,3.96,31.8,,,,,
Fish Tank 1,Fish Tanks,20,20,2025-07-02,morning,4.19,28.4,,,,,
Fish Tank 1,Fish Tanks,20,20,2025-07-03,morning,5.4,28.0,,,,,
Fish Tank 1,Fish Tanks,20,20,2025-07-04,afternoon,4.08,31.0,,,,,
Fish Tank 1,Fish Tanks,20,20,2025-07-04,morning,6.15,28.2,7.06,4.2,2.1,0.098,
Fish Tank 1,Fish Tanks,20,20,2025-07-07,morning,5.53,29.4,,,,,
Fish Tank 1,Fish Tanks,21,21,2025-07-01,afternoon,3.97,31.4,,,,,
Fish Tank 1,Fish Tanks,21,21,2025-07-01,morning,4.43,29.0,,,,,
Fish Tank 1,Fish Tanks,21,21,2025-07-02,afternoon,4.14,31.9,,,,,
Fish Tank 1,Fish Tanks,21,21,2025-07-02,morning,3.91,28.6,,,,,
Fish Tank 1,Fish Tanks,21,21,2025-07-03,morning,5.4,28.1,,,,,
Fish Tank 1,Fish Tanks,21,21,2025-07-04,afternoon,4.31,31.2,,,,,
Fish Tank 1,Fish Tanks,21,21,2025-07-04,morning,5.95,28.3,,,,,
Fish Tank 1,Fish Tanks,21,21,2025-07-07,morning,5.42,29.6,7.29,,3.4,0.94,
Fish Tank 1,Fish Tanks,22,22,2025-07-01,afternoon,3.64,31.7,,,,,
Fish Tank 1,Fish Tanks,22,22,2025-07-01,morning,4.1,29.1,,,,,
Fish Tank 1,Fish Tanks,22,22,2025-07-02,afternoon,3.49,31.9,,,,,
Fish Tank 1,Fish Tanks,22,22,2025-07-02,morning,3.99,28.7,,,,,
Fish Tank 1,Fish Tanks,22,22,2025-07-03,morning,4.84,28.1,,,,,
Fish Tank 1,Fish Tanks,22,22,2025-07-04,afternoon,3.18,31.4,,,,,
Fish Tank 1,Fish Tanks,22,22,2025-07-04,morning,5.43,28.4,,,,,
Fish Tank 1,Fish Tanks,22,22,2025-07-07,morning,4.52,29.7,,,,,
Fish Tank 1,Fish Tanks,23,23,2025-07-01,afternoon,3.87,31.8,,,,,
Fish Tank 1,Fish Tanks,23,23,2025-07-01,morning,4.17,29.2,6.88,7.0,3.5,0.36,
Fish Tank 1,Fish Tanks,23,23,2025-07-02,afternoon,3.84,32.0,,,,,
Fish Tank 1,Fish Tanks,23,23,2025-07-02,morning,5.93,28.6,,,,,
Fish Tank 1,Fish Tanks,23,23,2025-07-03,morning,5.48,28.2,,,,,
Fish Tank 1,Fish Tanks,23,23,2025-07-04,afternoon,4.04,31.5,,,,,
Fish Tank 1,Fish Tanks,23,23,2025-07-04,morning,5.69,28.5,6.98,4.0,2.4,0.206,
Fish Tank 1,Fish Tanks,23,23,2025-07-07,morning,5.27,29.8,,,,,
Fish Tank 1,Fish Tanks,24,24,2025-07-01,afternoon,2.81,31.7,,,,,
Fish Tank 1,Fish Tanks,24,24,2025-07-01,morning,3.13,29.0,,,,,
Fish Tank 1,Fish Tanks,24,24,2025-07-02,afternoon,3.23,31.9,,,,,
Fish Tank 1,Fish Tanks,24,24,2025-07-02,morning,5.32,28.9,,,,,
Fish Tank 1,Fish Tanks,24,24,2025-07-03,morning,4.68,28.1,,,,,
Fish Tank 1,Fish Tanks,24,24,2025-07-04,afternoon,2.84,31.1,,,,,
Fish Tank 1,Fish Tanks,24,24,2025-07-04,morning,4.95,28.3,,,,,
Fish Tank 1,Fish Tanks,24,24,2025-07-07,morning,4.74,29.7,7.38,10.9,5.2,0.88,
Fish Tank 2,Fish Tanks,26,26,2025-07-01,afternoon,4.87,32.6,,,,,
Fish Tank 2,Fish Tanks,26,26,2025-07-02,afternoon,4.39,30.8,,,,,
Fish Tank 2,Fish Tanks,26,26,2025-07-02,morning,5.82,29.2,,,,,
Fish Tank 2,Fish Tanks,26,26,2025-07-03,morning,5.95,27.4,,,,,
Fish Tank 2,Fish Tanks,26,26,2025-07-04,afternoon,4.79,31.5,,,,,
Fish Tank 2,Fish Tanks,26,26,2025-07-04,morning,6.22,28.2,,,,,
Fish Tank 2,Fish Tanks,26,26,2025-07-07,morning,6.3,29.6,,,,,
Fish Tank 2,Fish Tanks,27,27,2025-07-01,afternoon,5.2,33.1,,,,,
Fish Tank 2,Fish Tanks,27,27,2025-07-02,afternoon,4.23,31.1,,,,,
Fish Tank 2,Fish Tanks,27,27,2025-07-02,morning,6.05,29.1,,,,,
